id_venta,fecha_venta,tipo_dona,cantidad,precio_unitario,total,metodo_pago,id_empleado,sucursal
46477,2026-03-22 10:07:48,Chocolate,8,2.0,16.0,Efectivo,101,Valle
46478,2026-03-22 10:15:26,Azúcar y Canela,2,1.25,2.5,Efectivo,103,Sur
46479,2026-03-22 10:30:14,Mapple,9,1.75,15.75,Efectivo,104,Norte
46480,2026-03-22 10:51:26,Boston Cream,12,2.5,30.0,Efectivo,102,Centro
46481,2026-03-22 10:59:19,Boston Cream,2,2.5,5.0,Transferencia,108,Valle
46482,2026-03-22 11:34:37,Azúcar y Canela,8,1.25,10.0,Transferencia,106,Norte
46483,2026-03-22 11:42:38,Mapple,5,1.75,8.75,Tarjeta de Crédito,107,Norte
46484,2026-03-22 11:45:10,Azúcar y Canela,11,1.25,13.75,Tarjeta de Crédito,105,Sur
46485,2026-03-22 12:38:48,Azúcar y Canela,10,1.25,12.5,Tarjeta de Crédito,108,Norte
46486,2026-03-22 12:40:43,Boston Cream,3,2.5,7.5,Transferencia,106,Sur
46487,2026-03-22 12:41:54,Mapple,10,1.75,17.5,Transferencia,104,Norte
46488,2026-03-22 12:51:46,Chocolate,3,2.0,6.0,Tarjeta de Débito,105,Centro
46489,2026-03-22 13:03:15,Azúcar y Canela,6,1.25,7.5,Transferencia,105,Sur
46490,2026-03-22 13:32:46,Mapple,3,1.75,5.25,Tarjeta de Crédito,101,Norte
46491,2026-03-22 13:34:07,Chocolate,9,2.0,18.0,Transferencia,107,Valle
46492,2026-03-22 13:36:48,Rellena de Fresa,12,2.25,27.0,Tarjeta de Débito,106,Centro
46493,2026-03-22 13:52:59,Mapple,6,1.75,10.5,Transferencia,107,Centro
46494,2026-03-22 14:17:43,Glaseada,1,1.5,1.5,Efectivo,108,Sur
46495,2026-03-22 14:20:27,Boston Cream,10,2.5,25.0,Efectivo,103,Centro
46496,2026-03-22 14:26:52,Glaseada,6,1.5,9.0,Tarjeta de Débito,105,Valle
46497,2026-03-22 14:42:39,Rellena de Fresa,4,2.25,9.0,Transferencia,101,Valle
46498,2026-03-22 14:46:01,Rellena de Fresa,4,2.25,9.0,Tarjeta de Débito,107,Centro
46499,2026-03-22 15:06:47,Glaseada,3,1.5,4.5,Tarjeta de Débito,103,Norte
46500,2026-03-22 15:10:50,Boston Cream,5,2.5,12.5,Efectivo,102,Sur
46501,2026-03-22 15:13:35,Boston Cream,2,2.5,5.0,Tarjeta de Crédito,106,Centro
46502,2026-03-22 15:20:35,Chocolate,1,2.0,2.0,Efectivo,108,Sur
46503,2026-03-22 15:58:43,Rellena de Fresa,9,2.25,20.25,Efectivo,102,Valle
46504,2026-03-22 16:00:44,Azúcar y Canela,7,1.25,8.75,Efectivo,106,Centro
46505,2026-03-22 16:05:57,Rellena de Fresa,9,2.25,20.25,Tarjeta de Débito,105,Sur
46506,2026-03-22 16:07:44,Chocolate,12,2.0,24.0,Efectivo,106,Valle
46507,2026-03-22 16:17:24,Chocolate,2,2.0,4.0,Tarjeta de Débito,106,Valle
46508,2026-03-22 16:37:43,Azúcar y Canela,2,1.25,2.5,Efectivo,105,Norte
46509,2026-03-22 16:59:54,Boston Cream,5,2.5,12.5,Tarjeta de Crédito,101,Centro
46510,2026-03-22 17:05:58,Azúcar y Canela,9,1.25,11.25,Efectivo,101,Centro
46511,2026-03-22 17:18:06,Mapple,2,1.75,3.5,Efectivo,108,Norte
46512,2026-03-22 17:28:00,Mapple,2,1.75,3.5,Tarjeta de Débito,102,Valle
46513,2026-03-22 17:33:50,Mapple,8,1.75,14.0,Tarjeta de Débito,106,Norte
46514,2026-03-22 17:43:16,Chocolate,3,2.0,6.0,Tarjeta de Crédito,108,Norte
46515,2026-03-22 17:44:10,Chocolate,3,2.0,6.0,Tarjeta de Crédito,104,Sur
46516,2026-03-22 17:50:54,Rellena de Fresa,2,2.25,4.5,Transferencia,101,Sur
46517,2026-03-22 18:46:21,Mapple,11,1.75,19.25,Tarjeta de Débito,106,Norte
46518,2026-03-22 18:46:43,Mapple,6,1.75,10.5,Efectivo,106,Centro
46519,2026-03-22 19:37:30,Chocolate,9,2.0,18.0,Tarjeta de Crédito,101,Valle
46520,2026-03-22 19:37:30,Mapple,3,1.75,5.25,Tarjeta de Débito,105,Valle
46521,2026-03-22 19:56:19,Mapple,6,1.75,10.5,Efectivo,105,Centro
46522,2026-03-22 20:00:36,Mapple,8,1.75,14.0,Tarjeta de Débito,103,Centro
46523,2026-03-22 20:18:00,Azúcar y Canela,10,1.25,12.5,Transferencia,106,Valle
46524,2026-03-22 20:29:59,Chocolate,12,2.0,24.0,Tarjeta de Crédito,107,Centro
46525,2026-03-22 20:37:33,Mapple,5,1.75,8.75,Efectivo,103,Valle
46526,2026-03-22 20:50:21,Mapple,2,1.75,3.5,Tarjeta de Débito,102,Norte
46527,2026-03-22 20:55:13,Mapple,7,1.75,12.25,Efectivo,104,Centro
46528,2026-03-22 21:06:15,Chocolate,7,2.0,14.0,Transferencia,103,Sur
46529,2026-03-22 21:07:40,Azúcar y Canela,1,1.25,1.25,Tarjeta de Crédito,108,Valle
46530,2026-03-22 21:15:43,Boston Cream,1,2.5,2.5,Transferencia,102,Centro
46531,2026-03-22 21:18:31,Glaseada,10,1.5,15.0,Transferencia,101,Sur
46532,2026-03-22 21:34:11,Azúcar y Canela,1,1.25,1.25,Transferencia,106,Norte
46533,2026-03-22 21:35:51,Rellena de Fresa,1,2.25,2.25,Tarjeta de Débito,107,Valle
46534,2026-03-22 21:55:07,Rellena de Fresa,3,2.25,6.75,Tarjeta de Débito,108,Norte
46535,2026-03-22 22:13:53,Chocolate,1,2.0,2.0,Tarjeta de Débito,101,Sur
46536,2026-03-22 23:43:18,Azúcar y Canela,4,1.25,5.0,Tarjeta de Crédito,105,Norte
46537,2026-03-22 23:46:48,Boston Cream,11,2.5,27.5,Transferencia,105,Valle
46538,2026-03-22 23:56:40,Glaseada,2,1.5,3.0,Tarjeta de Débito,105,Norte
46539,2026-03-23 00:54:17,Boston Cream,9,2.5,22.5,Efectivo,105,Norte
46540,2026-03-23 00:56:46,Rellena de Fresa,3,2.25,6.75,Transferencia,103,Norte
46541,2026-03-23 01:05:05,Mapple,7,1.75,12.25,Transferencia,103,Norte
46542,2026-03-23 01:08:51,Glaseada,9,1.5,13.5,Efectivo,101,Centro
46543,2026-03-23 01:34:23,Mapple,4,1.75,7.0,Tarjeta de Crédito,106,Valle
46544,2026-03-23 01:43:12,Mapple,2,1.75,3.5,Transferencia,104,Centro
46545,2026-03-23 02:13:35,Azúcar y Canela,6,1.25,7.5,Efectivo,101,Valle
46546,2026-03-23 02:18:14,Chocolate,2,2.0,4.0,Efectivo,101,Valle
46547,2026-03-23 02:31:02,Azúcar y Canela,2,1.25,2.5,Transferencia,108,Norte
46548,2026-03-23 02:41:52,Chocolate,12,2.0,24.0,Tarjeta de Crédito,103,Norte
46549,2026-03-23 02:47:07,Rellena de Fresa,10,2.25,22.5,Tarjeta de Crédito,106,Centro
46550,2026-03-23 03:08:29,Boston Cream,12,2.5,30.0,Tarjeta de Débito,104,Valle
46551,2026-03-23 03:11:55,Rellena de Fresa,3,2.25,6.75,Tarjeta de Crédito,103,Valle
46552,2026-03-23 03:15:04,Boston Cream,9,2.5,22.5,Transferencia,102,Norte
46553,2026-03-23 03:21:37,Azúcar y Canela,7,1.25,8.75,Tarjeta de Débito,102,Sur
46554,2026-03-23 03:29:33,Chocolate,7,2.0,14.0,Efectivo,107,Norte
46555,2026-03-23 03:30:45,Glaseada,4,1.5,6.0,Tarjeta de Crédito,108,Norte
46556,2026-03-23 03:34:25,Mapple,10,1.75,17.5,Efectivo,104,Sur
46557,2026-03-23 03:50:20,Azúcar y Canela,6,1.25,7.5,Tarjeta de Crédito,102,Norte
46558,2026-03-23 03:51:43,Chocolate,10,2.0,20.0,Tarjeta de Crédito,103,Valle
46559,2026-03-23 03:52:15,Boston Cream,8,2.5,20.0,Transferencia,102,Norte
46560,2026-03-23 03:56:43,Boston Cream,11,2.5,27.5,Tarjeta de Débito,101,Sur
46561,2026-03-23 03:57:34,Boston Cream,10,2.5,25.0,Tarjeta de Crédito,106,Sur
46562,2026-03-23 04:05:37,Mapple,8,1.75,14.0,Tarjeta de Débito,105,Centro
46563,2026-03-23 04:17:00,Mapple,7,1.75,12.25,Transferencia,106,Valle
46564,2026-03-23 04:37:51,Chocolate,7,2.0,14.0,Efectivo,108,Valle
46565,2026-03-23 04:40:47,Boston Cream,2,2.5,5.0,Efectivo,103,Norte
46566,2026-03-23 04:48:09,Rellena de Fresa,1,2.25,2.25,Efectivo,103,Sur
46567,2026-03-23 04:50:30,Chocolate,2,2.0,4.0,Efectivo,104,Sur
46568,2026-03-23 04:51:12,Chocolate,10,2.0,20.0,Tarjeta de Crédito,104,Centro
46569,2026-03-23 04:56:22,Boston Cream,7,2.5,17.5,Efectivo,106,Norte
46570,2026-03-23 05:04:56,Glaseada,2,1.5,3.0,Tarjeta de Crédito,102,Centro
46571,2026-03-23 05:22:21,Boston Cream,2,2.5,5.0,Tarjeta de Débito,104,Sur
46572,2026-03-23 06:12:23,Chocolate,3,2.0,6.0,Transferencia,104,Centro
46573,2026-03-23 06:23:33,Azúcar y Canela,9,1.25,11.25,Tarjeta de Débito,108,Valle
46574,2026-03-23 06:26:08,Azúcar y Canela,6,1.25,7.5,Tarjeta de Débito,104,Valle
46575,2026-03-23 06:33:51,Glaseada,4,1.5,6.0,Transferencia,107,Sur
46576,2026-03-23 06:35:24,Glaseada,6,1.5,9.0,Tarjeta de Débito,103,Norte
46577,2026-03-23 06:44:02,Glaseada,9,1.5,13.5,Efectivo,105,Valle
46578,2026-03-23 07:24:29,Mapple,2,1.75,3.5,Efectivo,101,Centro
46579,2026-03-23 07:54:08,Chocolate,1,2.0,2.0,Tarjeta de Débito,104,Norte
46580,2026-03-23 08:01:29,Rellena de Fresa,3,2.25,6.75,Transferencia,108,Centro
46581,2026-03-23 08:10:49,Mapple,12,1.75,21.0,Tarjeta de Crédito,106,Centro
46582,2026-03-23 08:24:22,Mapple,9,1.75,15.75,Tarjeta de Crédito,105,Centro
46583,2026-03-23 08:24:43,Azúcar y Canela,12,1.25,15.0,Efectivo,105,Norte
46584,2026-03-23 08:30:38,Chocolate,4,2.0,8.0,Tarjeta de Crédito,108,Sur
46585,2026-03-23 08:38:22,Chocolate,4,2.0,8.0,Transferencia,107,Valle
46586,2026-03-23 08:46:00,Mapple,8,1.75,14.0,Transferencia,105,Sur
46587,2026-03-23 08:46:02,Glaseada,8,1.5,12.0,Transferencia,108,Centro
46588,2026-03-23 08:51:09,Rellena de Fresa,9,2.25,20.25,Tarjeta de Crédito,107,Sur
46589,2026-03-23 09:10:18,Azúcar y Canela,6,1.25,7.5,Tarjeta de Débito,107,Valle
46590,2026-03-23 09:26:05,Azúcar y Canela,5,1.25,6.25,Tarjeta de Crédito,104,Valle
46591,2026-03-23 09:53:03,Rellena de Fresa,9,2.25,20.25,Efectivo,108,Centro
46592,2026-03-23 09:53:45,Rellena de Fresa,12,2.25,27.0,Efectivo,103,Sur
46593,2026-03-23 09:56:45,Rellena de Fresa,9,2.25,20.25,Transferencia,108,Norte
46594,2026-03-23 10:01:23,Azúcar y Canela,6,1.25,7.5,Tarjeta de Crédito,105,Centro
46595,2026-03-23 10:01:57,Rellena de Fresa,5,2.25,11.25,Tarjeta de Crédito,101,Valle
46596,2026-03-23 10:13:04,Rellena de Fresa,9,2.25,20.25,Efectivo,101,Sur
46597,2026-03-23 10:36:32,Rellena de Fresa,12,2.25,27.0,Tarjeta de Crédito,107,Sur
46598,2026-03-23 10:41:00,Azúcar y Canela,9,1.25,11.25,Efectivo,107,Valle
46599,2026-03-23 10:42:50,Mapple,7,1.75,12.25,Tarjeta de Débito,105,Sur
46600,2026-03-23 10:44:15,Azúcar y Canela,1,1.25,1.25,Efectivo,101,Valle
46601,2026-03-23 10:45:36,Azúcar y Canela,11,1.25,13.75,Transferencia,101,Norte
46602,2026-03-23 10:46:40,Glaseada,12,1.5,18.0,Tarjeta de Débito,107,Norte
46603,2026-03-23 10:49:43,Chocolate,8,2.0,16.0,Tarjeta de Crédito,103,Norte
46604,2026-03-23 11:06:04,Glaseada,3,1.5,4.5,Transferencia,103,Norte
46605,2026-03-23 11:07:40,Glaseada,6,1.5,9.0,Tarjeta de Crédito,102,Norte
46606,2026-03-23 11:26:23,Glaseada,1,1.5,1.5,Tarjeta de Débito,102,Norte
46607,2026-03-23 11:33:42,Rellena de Fresa,6,2.25,13.5,Transferencia,106,Sur
46608,2026-03-23 11:33:51,Rellena de Fresa,4,2.25,9.0,Tarjeta de Débito,108,Norte
46609,2026-03-23 11:37:00,Glaseada,3,1.5,4.5,Tarjeta de Crédito,103,Centro
46610,2026-03-23 11:44:02,Mapple,2,1.75,3.5,Tarjeta de Crédito,106,Sur
46611,2026-03-23 11:47:55,Mapple,9,1.75,15.75,Tarjeta de Crédito,102,Sur
46612,2026-03-23 11:48:00,Rellena de Fresa,11,2.25,24.75,Transferencia,107,Centro
46613,2026-03-23 11:48:34,Chocolate,12,2.0,24.0,Transferencia,104,Valle
46614,2026-03-23 12:03:28,Boston Cream,9,2.5,22.5,Efectivo,102,Valle
46615,2026-03-23 12:03:43,Mapple,8,1.75,14.0,Transferencia,107,Sur
46616,2026-03-23 12:15:41,Boston Cream,7,2.5,17.5,Transferencia,105,Sur
46617,2026-03-23 12:22:03,Glaseada,9,1.5,13.5,Transferencia,103,Valle
46618,2026-03-23 12:24:49,Chocolate,9,2.0,18.0,Tarjeta de Débito,108,Centro
46619,2026-03-23 12:33:16,Glaseada,12,1.5,18.0,Efectivo,105,Centro
46620,2026-03-23 12:44:02,Chocolate,11,2.0,22.0,Tarjeta de Crédito,107,Centro
46621,2026-03-23 12:56:25,Boston Cream,5,2.5,12.5,Efectivo,103,Valle
46622,2026-03-23 13:01:29,Mapple,7,1.75,12.25,Tarjeta de Débito,108,Valle
46623,2026-03-23 13:03:12,Rellena de Fresa,3,2.25,6.75,Tarjeta de Crédito,102,Centro
46624,2026-03-23 13:04:43,Boston Cream,5,2.5,12.5,Tarjeta de Débito,102,Sur
46625,2026-03-23 13:21:36,Chocolate,5,2.0,10.0,Transferencia,106,Norte
46626,2026-03-23 13:35:27,Azúcar y Canela,12,1.25,15.0,Efectivo,103,Norte
46627,2026-03-23 13:48:40,Azúcar y Canela,5,1.25,6.25,Efectivo,104,Valle
46628,2026-03-23 13:52:20,Azúcar y Canela,12,1.25,15.0,Transferencia,108,Valle
46629,2026-03-23 14:05:01,Boston Cream,11,2.5,27.5,Transferencia,108,Norte
46630,2026-03-23 14:14:59,Boston Cream,8,2.5,20.0,Tarjeta de Débito,102,Norte
46631,2026-03-23 14:38:24,Rellena de Fresa,9,2.25,20.25,Tarjeta de Crédito,103,Sur
46632,2026-03-23 14:42:09,Mapple,1,1.75,1.75,Transferencia,108,Norte
46633,2026-03-23 14:48:51,Boston Cream,6,2.5,15.0,Tarjeta de Crédito,108,Norte
46634,2026-03-23 15:01:32,Mapple,12,1.75,21.0,Efectivo,108,Sur
46635,2026-03-23 15:07:02,Chocolate,12,2.0,24.0,Efectivo,106,Norte
46636,2026-03-23 15:11:01,Boston Cream,10,2.5,25.0,Tarjeta de Crédito,105,Centro
46637,2026-03-23 15:21:37,Boston Cream,10,2.5,25.0,Tarjeta de Débito,101,Norte
46638,2026-03-23 15:28:18,Mapple,9,1.75,15.75,Tarjeta de Crédito,101,Valle
46639,2026-03-23 15:39:05,Rellena de Fresa,11,2.25,24.75,Tarjeta de Crédito,102,Centro
46640,2026-03-23 15:39:49,Glaseada,9,1.5,13.5,Tarjeta de Débito,106,Centro
46641,2026-03-23 15:40:13,Chocolate,12,2.0,24.0,Transferencia,102,Norte
46642,2026-03-23 16:08:09,Boston Cream,7,2.5,17.5,Transferencia,104,Norte
46643,2026-03-23 16:57:58,Glaseada,2,1.5,3.0,Tarjeta de Crédito,106,Centro
46644,2026-03-23 17:13:43,Azúcar y Canela,9,1.25,11.25,Tarjeta de Crédito,103,Centro
46645,2026-03-23 17:17:57,Azúcar y Canela,10,1.25,12.5,Transferencia,106,Centro
46646,2026-03-23 17:20:27,Boston Cream,10,2.5,25.0,Tarjeta de Débito,103,Centro
46647,2026-03-23 17:24:09,Boston Cream,2,2.5,5.0,Tarjeta de Débito,108,Norte
46648,2026-03-23 17:26:16,Rellena de Fresa,5,2.25,11.25,Tarjeta de Crédito,106,Centro
46649,2026-03-23 17:53:53,Boston Cream,1,2.5,2.5,Tarjeta de Débito,101,Sur
46650,2026-03-23 17:59:17,Glaseada,1,1.5,1.5,Transferencia,106,Centro
46651,2026-03-23 18:00:35,Mapple,8,1.75,14.0,Transferencia,105,Sur
46652,2026-03-23 18:03:17,Chocolate,10,2.0,20.0,Transferencia,103,Valle
46653,2026-03-23 18:16:24,Mapple,10,1.75,17.5,Tarjeta de Crédito,104,Centro
46654,2026-03-23 18:23:50,Rellena de Fresa,6,2.25,13.5,Tarjeta de Crédito,104,Sur
46655,2026-03-23 18:37:34,Azúcar y Canela,4,1.25,5.0,Efectivo,108,Norte
46656,2026-03-23 18:53:30,Chocolate,9,2.0,18.0,Transferencia,103,Valle
46657,2026-03-23 18:59:06,Boston Cream,7,2.5,17.5,Transferencia,106,Sur
46658,2026-03-23 19:08:54,Mapple,8,1.75,14.0,Tarjeta de Débito,104,Centro
46659,2026-03-23 19:11:33,Azúcar y Canela,8,1.25,10.0,Efectivo,107,Norte
46660,2026-03-23 19:12:38,Boston Cream,9,2.5,22.5,Tarjeta de Débito,105,Centro
46661,2026-03-23 19:19:46,Boston Cream,2,2.5,5.0,Tarjeta de Débito,105,Valle
46662,2026-03-23 19:24:52,Rellena de Fresa,6,2.25,13.5,Efectivo,102,Norte
46663,2026-03-23 19:36:20,Boston Cream,11,2.5,27.5,Tarjeta de Débito,104,Centro
46664,2026-03-23 20:06:30,Glaseada,11,1.5,16.5,Tarjeta de Débito,107,Sur
46665,2026-03-23 20:06:41,Rellena de Fresa,1,2.25,2.25,Transferencia,106,Sur
46666,2026-03-23 20:42:18,Boston Cream,10,2.5,25.0,Transferencia,106,Sur
46667,2026-03-23 20:50:41,Glaseada,9,1.5,13.5,Tarjeta de Débito,107,Centro
46668,2026-03-23 20:55:37,Mapple,7,1.75,12.25,Tarjeta de Débito,102,Norte
46669,2026-03-23 21:25:50,Mapple,1,1.75,1.75,Tarjeta de Débito,108,Centro
46670,2026-03-23 21:30:08,Rellena de Fresa,3,2.25,6.75,Transferencia,105,Centro
46671,2026-03-23 21:32:57,Glaseada,7,1.5,10.5,Efectivo,101,Centro
46672,2026-03-23 22:17:51,Rellena de Fresa,5,2.25,11.25,Efectivo,106,Sur
46673,2026-03-23 22:53:36,Azúcar y Canela,10,1.25,12.5,Efectivo,102,Centro
46674,2026-03-23 23:01:11,Chocolate,5,2.0,10.0,Tarjeta de Crédito,104,Valle
46675,2026-03-23 23:03:48,Mapple,3,1.75,5.25,Efectivo,107,Norte
46676,2026-03-23 23:09:20,Rellena de Fresa,11,2.25,24.75,Tarjeta de Débito,104,Valle
46677,2026-03-23 23:11:21,Azúcar y Canela,8,1.25,10.0,Tarjeta de Débito,105,Centro
46678,2026-03-23 23:14:03,Mapple,12,1.75,21.0,Transferencia,102,Norte
46679,2026-03-23 23:23:36,Boston Cream,12,2.5,30.0,Efectivo,104,Centro
46680,2026-03-23 23:30:39,Glaseada,2,1.5,3.0,Transferencia,104,Centro
46681,2026-03-24 00:08:53,Glaseada,8,1.5,12.0,Efectivo,103,Valle
46682,2026-03-24 00:41:01,Glaseada,11,1.5,16.5,Tarjeta de Débito,102,Centro
46683,2026-03-24 00:58:53,Rellena de Fresa,2,2.25,4.5,Transferencia,103,Sur
46684,2026-03-24 01:02:00,Azúcar y Canela,5,1.25,6.25,Tarjeta de Débito,102,Valle
46685,2026-03-24 01:15:44,Glaseada,2,1.5,3.0,Tarjeta de Crédito,105,Sur
46686,2026-03-24 01:30:39,Rellena de Fresa,1,2.25,2.25,Tarjeta de Crédito,107,Norte
46687,2026-03-24 02:01:38,Boston Cream,10,2.5,25.0,Tarjeta de Crédito,101,Norte
46688,2026-03-24 02:03:09,Chocolate,6,2.0,12.0,Transferencia,102,Centro
46689,2026-03-24 02:04:30,Azúcar y Canela,1,1.25,1.25,Tarjeta de Débito,104,Sur
46690,2026-03-24 02:39:44,Azúcar y Canela,4,1.25,5.0,Transferencia,108,Sur
46691,2026-03-24 02:43:48,Chocolate,9,2.0,18.0,Efectivo,105,Sur
46692,2026-03-24 02:46:46,Chocolate,5,2.0,10.0,Efectivo,108,Centro
46693,2026-03-24 02:57:32,Chocolate,5,2.0,10.0,Transferencia,107,Norte
46694,2026-03-24 03:04:11,Azúcar y Canela,12,1.25,15.0,Tarjeta de Débito,102,Sur
46695,2026-03-24 03:13:20,Boston Cream,7,2.5,17.5,Transferencia,102,Centro
46696,2026-03-24 03:20:24,Glaseada,5,1.5,7.5,Transferencia,104,Valle
46697,2026-03-24 03:23:11,Mapple,12,1.75,21.0,Transferencia,104,Norte
46698,2026-03-24 03:27:54,Boston Cream,11,2.5,27.5,Tarjeta de Débito,103,Norte
46699,2026-03-24 03:28:21,Glaseada,1,1.5,1.5,Tarjeta de Crédito,102,Norte
46700,2026-03-24 03:31:27,Azúcar y Canela,9,1.25,11.25,Transferencia,104,Sur
46701,2026-03-24 03:37:09,Rellena de Fresa,11,2.25,24.75,Tarjeta de Crédito,102,Centro
46702,2026-03-24 03:49:30,Mapple,5,1.75,8.75,Transferencia,105,Sur
46703,2026-03-24 03:50:30,Mapple,9,1.75,15.75,Efectivo,103,Valle
46704,2026-03-24 03:59:40,Glaseada,10,1.5,15.0,Transferencia,102,Centro
46705,2026-03-24 04:15:39,Chocolate,1,2.0,2.0,Transferencia,103,Valle
46706,2026-03-24 04:24:44,Mapple,10,1.75,17.5,Transferencia,104,Norte
46707,2026-03-24 05:30:20,Glaseada,11,1.5,16.5,Efectivo,102,Sur
46708,2026-03-24 06:38:13,Rellena de Fresa,6,2.25,13.5,Tarjeta de Débito,103,Sur
46709,2026-03-24 06:41:41,Rellena de Fresa,7,2.25,15.75,Tarjeta de Débito,105,Centro
46710,2026-03-24 06:43:56,Azúcar y Canela,9,1.25,11.25,Transferencia,107,Centro
46711,2026-03-24 06:47:40,Mapple,10,1.75,17.5,Transferencia,107,Norte
46712,2026-03-24 06:51:05,Rellena de Fresa,2,2.25,4.5,Tarjeta de Crédito,103,Valle
46713,2026-03-24 07:04:31,Azúcar y Canela,8,1.25,10.0,Tarjeta de Débito,104,Centro
46714,2026-03-24 07:13:42,Chocolate,3,2.0,6.0,Efectivo,107,Valle
46715,2026-03-24 07:30:14,Glaseada,7,1.5,10.5,Efectivo,108,Sur
46716,2026-03-24 07:59:19,Chocolate,11,2.0,22.0,Tarjeta de Crédito,104,Sur
46717,2026-03-24 08:09:14,Azúcar y Canela,11,1.25,13.75,Transferencia,107,Valle
46718,2026-03-24 08:16:54,Azúcar y Canela,12,1.25,15.0,Efectivo,107,Valle
46719,2026-03-24 08:20:20,Azúcar y Canela,7,1.25,8.75,Efectivo,107,Norte
46720,2026-03-24 08:26:19,Mapple,8,1.75,14.0,Tarjeta de Débito,102,Valle
46721,2026-03-24 08:27:48,Boston Cream,8,2.5,20.0,Tarjeta de Débito,104,Sur
46722,2026-03-24 09:02:56,Azúcar y Canela,5,1.25,6.25,Tarjeta de Crédito,102,Sur
46723,2026-03-24 09:25:14,Rellena de Fresa,12,2.25,27.0,Tarjeta de Débito,102,Sur
46724,2026-03-24 09:27:14,Azúcar y Canela,11,1.25,13.75,Transferencia,104,Norte
46725,2026-03-24 09:29:13,Mapple,1,1.75,1.75,Tarjeta de Crédito,105,Sur
46726,2026-03-24 09:47:52,Rellena de Fresa,9,2.25,20.25,Efectivo,102,Norte
46727,2026-03-24 10:02:36,Glaseada,2,1.5,3.0,Transferencia,103,Centro
46728,2026-03-24 10:13:42,Rellena de Fresa,4,2.25,9.0,Tarjeta de Crédito,103,Sur
46729,2026-03-24 10:25:18,Chocolate,6,2.0,12.0,Efectivo,104,Sur
46730,2026-03-24 10:30:18,Mapple,3,1.75,5.25,Tarjeta de Débito,102,Centro
46731,2026-03-24 10:32:14,Boston Cream,10,2.5,25.0,Tarjeta de Débito,103,Sur
46732,2026-03-24 10:34:04,Rellena de Fresa,8,2.25,18.0,Tarjeta de Crédito,102,Norte
46733,2026-03-24 10:48:05,Rellena de Fresa,5,2.25,11.25,Tarjeta de Débito,106,Norte
46734,2026-03-24 10:55:50,Mapple,12,1.75,21.0,Transferencia,104,Valle
46735,2026-03-24 10:59:01,Rellena de Fresa,6,2.25,13.5,Transferencia,106,Valle
46736,2026-03-24 11:05:57,Mapple,8,1.75,14.0,Tarjeta de Débito,103,Norte
46737,2026-03-24 11:08:36,Boston Cream,7,2.5,17.5,Tarjeta de Débito,108,Centro
46738,2026-03-24 11:24:37,Boston Cream,4,2.5,10.0,Efectivo,102,Norte
46739,2026-03-24 11:31:29,Chocolate,11,2.0,22.0,Tarjeta de Débito,106,Sur
46740,2026-03-24 11:38:14,Chocolate,1,2.0,2.0,Transferencia,106,Sur
46741,2026-03-24 11:47:27,Mapple,10,1.75,17.5,Efectivo,104,Valle
46742,2026-03-24 11:58:30,Chocolate,12,2.0,24.0,Transferencia,103,Valle
46743,2026-03-24 12:22:33,Chocolate,12,2.0,24.0,Transferencia,106,Valle
46744,2026-03-24 12:26:23,Glaseada,4,1.5,6.0,Efectivo,102,Sur
46745,2026-03-24 12:55:48,Rellena de Fresa,1,2.25,2.25,Efectivo,102,Sur
46746,2026-03-24 13:09:48,Mapple,1,1.75,1.75,Transferencia,101,Valle
46747,2026-03-24 13:13:38,Rellena de Fresa,3,2.25,6.75,Efectivo,107,Norte
46748,2026-03-24 13:28:59,Chocolate,11,2.0,22.0,Transferencia,108,Centro
46749,2026-03-24 13:42:53,Rellena de Fresa,6,2.25,13.5,Tarjeta de Débito,103,Centro
46750,2026-03-24 13:48:07,Boston Cream,11,2.5,27.5,Transferencia,107,Norte
46751,2026-03-24 13:48:20,Chocolate,9,2.0,18.0,Tarjeta de Débito,108,Centro
46752,2026-03-24 13:49:13,Mapple,7,1.75,12.25,Tarjeta de Débito,107,Centro
46753,2026-03-24 13:55:41,Azúcar y Canela,3,1.25,3.75,Efectivo,104,Centro
46754,2026-03-24 14:12:55,Rellena de Fresa,12,2.25,27.0,Transferencia,104,Sur
46755,2026-03-24 14:19:06,Boston Cream,6,2.5,15.0,Tarjeta de Crédito,102,Sur
46756,2026-03-24 14:34:54,Rellena de Fresa,4,2.25,9.0,Efectivo,106,Valle
46757,2026-03-24 15:06:54,Rellena de Fresa,5,2.25,11.25,Efectivo,106,Valle
46758,2026-03-24 15:12:56,Chocolate,5,2.0,10.0,Efectivo,105,Valle
46759,2026-03-24 15:15:39,Rellena de Fresa,10,2.25,22.5,Tarjeta de Crédito,104,Valle
46760,2026-03-24 15:19:07,Azúcar y Canela,11,1.25,13.75,Tarjeta de Débito,103,Norte
46761,2026-03-24 15:30:09,Azúcar y Canela,6,1.25,7.5,Tarjeta de Débito,102,Valle
46762,2026-03-24 15:30:50,Rellena de Fresa,10,2.25,22.5,Efectivo,101,Sur
46763,2026-03-24 15:33:04,Boston Cream,9,2.5,22.5,Tarjeta de Débito,101,Norte
46764,2026-03-24 15:42:00,Glaseada,4,1.5,6.0,Tarjeta de Débito,107,Centro
46765,2026-03-24 16:26:19,Chocolate,2,2.0,4.0,Tarjeta de Crédito,103,Norte
46766,2026-03-24 16:37:09,Rellena de Fresa,1,2.25,2.25,Tarjeta de Débito,107,Norte
